,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39
mc00344-001-bx0001_45-004-000,mc00344-001-bx0001_45-004-000,3.0237177384151437e-07,3.0237177384151437e-07,0.0011267241789028049,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,0.00967856589704752,0.007265613880008459,0.0014767932007089257,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,0.0006284526316449046,3.0237177384151437e-07,0.9585264921188354,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,0.009684902615845203,0.0054137734696269035,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,0.0021827626042068005,3.0237177384151437e-07,9.764278365764767e-05,0.0034602696541696787,0.00023175933165475726,3.0237177384151437e-07,3.0237177384151437e-07,3.0237177384151437e-07,0.00021807075245305896
mc00236_2595499_20200115_971,mc00236_2595499_20200115_971,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.06370788812637329,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.24038353562355042,0.0001232260256074369,0.0882602110505104,0.0001232260256074369,0.22501862049102783,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.37831684947013855,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369,0.0001232260256074369
mc00344-001-bx0001_47-001-000,mc00344-001-bx0001_47-001-000,0.0012830502819269896,4.0363150333178055e-07,0.00045068873441778123,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,0.005422116257250309,0.01549062505364418,0.003631658386439085,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,0.9541147351264954,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,0.00954038742929697,0.0019909804686903954,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,0.0039673736318945885,4.0363150333178055e-07,4.0363150333178055e-07,1.330915438302327e-05,0.003986027557402849,4.0363150333178055e-07,4.0363150333178055e-07,4.0363150333178055e-07,9.77625313680619e-05
mc00456-001-bx0005-016-004,mc00456-001-bx0005-016-004,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,0.7970245480537415,8.607914787717164e-05,0.013244792819023132,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,0.1413724571466446,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,0.04525936767458916,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05,8.607914787717164e-05
aspca_20200210_1632,aspca_20200210_1632,0.00010906715760938823,3.220862083708198e-07,0.0010920142522081733,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.50960654031951e-05,3.220862083708198e-07,7.171527977334335e-05,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,0.0003882052260451019,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,0.01481750886887312,5.543159568333067e-05,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,0.9834206104278564,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07,3.220862083708198e-07
mc00456-001-bx0003-032-001,mc00456-001-bx0003-032-001,0.12952417135238647,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,0.01772303134202957,3.867939085466787e-05,3.867939085466787e-05,0.06022121012210846,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,0.07602274417877197,3.867939085466787e-05,0.6526079773902893,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,0.03883481025695801,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,0.023789580911397934,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05,3.867939085466787e-05
mc00456-001-bx0003-022-001,mc00456-001-bx0003-022-001,3.7722547858720645e-05,3.7722547858720645e-05,0.025268496945500374,3.7722547858720645e-05,0.056550946086645126,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,0.013765758834779263,3.7722547858720645e-05,0.07190802693367004,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,0.7770580053329468,0.028370067477226257,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,0.02385219931602478,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,3.7722547858720645e-05,0.0020193876698613167,3.7722547858720645e-05,3.7722547858720645e-05
mc00344-001-bx0001_37-001-000,mc00344-001-bx0001_37-001-000,8.341326633853896e-07,8.341326633853896e-07,0.007231497671455145,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,0.003988680895417929,8.341326633853896e-07,0.18006712198257446,0.37805861234664917,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,0.33509859442710876,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,0.005095005035400391,8.341326633853896e-07,8.341326633853896e-07,0.010092681273818016,0.001640247879549861,8.341326633853896e-07,8.341326633853896e-07,8.341326633853896e-07,0.0011143324663862586,0.00017888529691845179,8.341326633853896e-07,0.05395369976758957,0.004928675014525652,0.016681909561157227,0.0017764418153092265,8.341326633853896e-07,8.341326633853896e-07,7.279253622982651e-05
aspca-reports-bx0007-001-005_0_20191125_321,aspca-reports-bx0007-001-005_0_20191125_321,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,0.9580429196357727,0.041705772280693054,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06,6.61274043523008e-06
mc00456-001-bx0004-008-001,mc00456-001-bx0004-008-001,4.338965663919225e-05,4.338965663919225e-05,0.8507097363471985,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,0.019287273287773132,0.05613861232995987,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,0.03763246536254883,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,4.338965663919225e-05,0.0347132571041584,4.338965663919225e-05
aspca-reports-bx0007-009-001_0_20191203_537,aspca-reports-bx0007-009-001_0_20191203_537,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,0.999934196472168,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06,1.6884458773347433e-06
aspca-reports-bx0007-005-001_0_20191125_363,aspca-reports-bx0007-005-001_0_20191125_363,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,0.9999345541000366,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06,1.6794258499430725e-06
mc00456-001-bx0004-018-001,mc00456-001-bx0004-018-001,0.000101766265288461,0.000101766265288461,0.08547606319189072,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.9106568098068237,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461,0.000101766265288461
mc00456-001-bx0005-017-001,mc00456-001-bx0005-017-001,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.08630779385566711,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.24198535084724426,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.3274155557155609,0.2798430621623993,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432,0.0017902296967804432
aspca_20200221_2327,aspca_20200221_2327,0.9328711628913879,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,0.002535190898925066,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,0.0002678811433725059,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,0.005675622262060642,0.002226265612989664,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,0.010651018470525742,0.0456656850874424,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06,3.2480716072313953e-06
mc00620-001-bx0001-015-001,mc00620-001-bx0001-015-001,2.6230634830426425e-05,2.6230634830426425e-05,0.01591198518872261,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,0.012280777096748352,0.013051127083599567,2.6230634830426425e-05,0.17008157074451447,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,0.008479789830744267,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,0.1757206916809082,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,0.5756864547729492,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,2.6230634830426425e-05,0.027948223054409027,2.6230634830426425e-05
mc00456-001-bx0006-041-001,mc00456-001-bx0006-041-001,4.578218431561254e-05,4.578218431561254e-05,0.2283472716808319,0.026387473568320274,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,0.15501876175403595,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,0.07128941267728806,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,0.5173547267913818,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05,4.578218431561254e-05
aspca_20200207_1556,aspca_20200207_1556,0.00246388535015285,3.0290223662632343e-07,0.0003532391565386206,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,4.014933074358851e-05,0.00042630304233171046,0.005370473489165306,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,0.0005613162065856159,0.011521892622113228,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,0.0014389533316716552,3.0290223662632343e-07,0.014356188476085663,9.780999971553683e-05,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,0.9593732357025146,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,0.003988070413470268,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07,3.0290223662632343e-07
mc00620-001-hb0002-014-001,mc00620-001-hb0002-014-001,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,0.40135765075683594,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,0.15011060237884521,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,0.4454411566257477,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05,8.352897566510364e-05
mc00620-001-bx0001-005-001,mc00620-001-bx0001-005-001,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,0.006920520681887865,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,0.9378509521484375,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,0.05473688989877701,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05,1.3288534319144674e-05
